file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,Problem,Package,File,Priority,Line,Description,Rule set,Rule,ClassName,HasBadSmell
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\accountlinking\LinkAccountsAPI.java,io.supertokens.webserver.api.accountlinking.LinkAccountsAPI,class,17,18,1,17,17,3,0,17,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,8,100,1,0,3,5,0,22,4,21,1,16,3,0,0,0,79,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\downloader\src\main\java\io\supertokens\downloader\logging\Logging.java,io.supertokens.downloader.logging.Logging,class,1,3,2,1,6,1,0,4,6,0.0,0.0,0.0,4,4,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,1,1,0,1,0,2,0,2,1,0,0,0,19,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\SemVerTest.java,io.supertokens.test.SemVerTest,class,6,6,0,6,5,1,0,6,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,3,26,0,0,0,0,11,0,0,1,0,1,0,0,0,0,18,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\CanLinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.CanLinkAccountsAPITest,class,14,14,0,14,26,1,0,32,45,1.0,0.0,0.0,10,1,10,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,24,283,8,0,12,4,14,175,39,61,2,61,2,0,0,0,88,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\ConfigTest2_21.java,io.supertokens.test.ConfigTest2_21,class,10,10,0,10,5,1,0,13,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,9,46,0,0,0,0,0,10,8,17,2,17,0,0,0,0,40,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\TestingProcessManager.java,io.supertokens.test.TestingProcessManager$TestingProcess,innerclass,4,4,0,4,17,2,0,11,22,0.7777778,0.19444445,0.19444445,9,0,7,0,0,2,9,0,0,0,5,0,1,2,0,2,2,0,3,63,6,1,2,1,1,1,2,10,1,7,3,0,0,0,52,1033,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\downloader\src\main\java\io\supertokens\downloader\Main.java,io.supertokens.downloader.Main,class,7,8,1,7,21,1,0,25,4,0.75,,,4,4,1,3,0,0,1,0,0,0,2,2,2,0,0,0,0,0,23,109,2,5,2,5,1,16,4,21,3,21,3,0,0,0,79,1,6,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\thirdparty\GetUsersByEmailAPI.java,io.supertokens.webserver.api.thirdparty.GetUsersByEmailAPI,class,14,15,1,14,8,3,0,18,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,4,35,1,2,0,1,0,6,2,8,0,7,3,0,0,0,52,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessGetCodesAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessGetCodesAPITest2_11,class,17,18,1,17,22,1,0,31,45,1.0,0.0,0.0,10,1,8,2,0,0,8,0,0,0,1,0,1,0,0,0,0,0,24,263,6,1,8,3,14,124,57,68,2,64,2,0,0,0,77,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\userroles\RemoveRoleAPI.java,io.supertokens.webserver.api.userroles.RemoveRoleAPI,class,10,11,1,10,5,3,0,10,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,3,29,1,0,1,1,0,6,3,7,0,6,1,0,0,0,54,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\dashboard\apis\SignInAPITest.java,io.supertokens.test.dashboard.apis.SignInAPITest,class,13,13,0,13,8,1,0,26,6,1.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,9,73,2,1,2,0,1,42,10,18,2,18,2,0,0,0,59,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemoveRoleAPITest.java,io.supertokens.test.userRoles.api.RemoveRoleAPITest,class,14,14,0,14,17,1,0,27,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,12,112,3,0,7,5,0,50,21,21,4,20,2,0,0,0,70,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,class,24,25,1,24,58,1,0,73,0,0.6833333,0.5833333,0.5833333,30,3,9,21,0,0,9,0,0,0,2,0,0,0,0,2,0,0,40,425,26,13,11,0,1,279,56,127,7,118,5,0,0,0,145,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\featureflag\exceptions\FeatureNotEnabledException.java,io.supertokens.featureflag.exceptions.FeatureNotEnabledException,class,1,7,6,1,2,3,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,1,0,0,0,0,0,22,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\dashboard\exceptions\UserSuspendedException.java,io.supertokens.dashboard.exceptions.UserSuspendedException,class,0,1,1,0,0,3,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemovePermissionsForRoleAPITest.java,io.supertokens.test.userRoles.api.RemovePermissionsForRoleAPITest,class,11,11,0,11,22,1,0,25,15,1.0,0.0,0.0,6,1,6,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,20,149,4,0,10,6,0,92,32,35,10,35,2,0,0,0,63,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\cli\src\main\java\io\supertokens\cli\commandHandler\hashingCalibrate\HashingCalibrateHandler.java,io.supertokens.cli.commandHandler.hashingCalibrate.HashingCalibrateHandler$TooLowMemoryProvidedForArgon2,innerclass,0,0,0,0,0,3,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,class,9,10,1,9,12,1,0,7,26,0.75,0.04761905,0.04761905,8,8,7,1,0,0,7,0,0,0,1,1,0,1,0,0,1,0,6,48,10,2,0,0,0,15,4,11,0,9,1,0,0,0,42,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\SigningKeysTest.java,io.supertokens.test.multitenant.SigningKeysTest,class,19,19,0,19,16,1,0,26,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,6,102,4,4,2,0,3,15,29,20,6,20,1,0,0,0,62,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\SignUpAPITest5_0.java,io.supertokens.test.emailpassword.api.SignUpAPITest5_0,class,10,10,0,10,18,1,0,28,6,1.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,12,89,2,0,14,0,16,66,27,20,0,20,1,0,0,0,52,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\EmailPasswordQueries.java,io.supertokens.inmemorydb.queries.EmailPasswordQueries$UserInfoRowMapper,innerclass,3,3,0,3,3,1,0,2,3,0.6666667,,,3,1,1,2,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,11,2,0,0,0,0,4,0,1,0,1,0,0,0,0,19,10,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\ee\src\test\java\io\supertokens\ee\test\Utils.java,io.supertokens.ee.test.Utils,class,9,17,8,9,13,2,0,22,10,0.8,0.0,0.0,5,5,4,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,15,101,1,2,2,8,0,25,0,32,6,27,3,1,0,0,60,1025,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\CreatePrimaryUserAPITest.java,io.supertokens.test.accountlinking.api.CreatePrimaryUserAPITest,class,19,19,0,19,46,1,0,40,55,1.0,0.0,0.0,11,1,11,0,0,0,11,0,0,0,1,0,1,0,0,0,0,0,26,338,10,0,31,3,41,209,68,69,1,70,2,0,0,0,98,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\StorageAndUserIdMapping.java,io.supertokens.StorageAndUserIdMapping,class,5,34,29,5,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\authRecipe\DeleteUserAPIWithUserIdMappingTest.java,io.supertokens.test.authRecipe.DeleteUserAPIWithUserIdMappingTest,class,13,13,0,13,8,1,0,27,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,9,112,3,0,3,0,0,44,7,32,0,32,2,0,0,0,57,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\dashboard\GetDashboardUsersAPI.java,io.supertokens.webserver.api.dashboard.GetDashboardUsersAPI,class,10,11,1,10,4,3,0,10,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,1,21,1,0,0,1,0,4,2,3,0,3,1,0,0,0,44,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\userroles\GetRolesForUserAPI.java,io.supertokens.webserver.api.userroles.GetRolesForUserAPI,class,12,13,1,12,5,3,0,8,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,2,28,1,1,0,1,0,5,2,7,0,7,2,0,0,0,47,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\ResourceDistributor.java,io.supertokens.inmemorydb.ResourceDistributor$SingletonResource,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\session\accessToken\AccessToken.java,io.supertokens.session.accessToken.AccessToken$VERSION,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\APITestsWithTrailingSlash.java,io.supertokens.test.APITestsWithTrailingSlash,class,11,11,0,11,7,1,0,21,6,1.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,10,75,2,0,2,1,0,45,12,18,0,17,2,0,0,0,44,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\totp\exceptions\InvalidTotpException.java,io.supertokens.totp.exceptions.InvalidTotpException,class,0,1,1,0,1,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,9,0,0,0,0,0,1,0,2,0,2,0,0,0,0,6,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\exceptions\AccessTokenPayloadError.java,io.supertokens.exceptions.AccessTokenPayloadError,class,1,4,3,1,3,3,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,14,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\thirdparty\ThirdPartyTest.java,io.supertokens.test.thirdparty.ThirdPartyTest,class,15,16,1,15,27,1,0,20,91,1.0,0.0,0.0,14,2,14,0,0,0,14,0,0,0,1,0,1,0,0,0,0,0,33,226,11,0,11,2,2,52,21,80,0,80,1,0,0,0,64,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userMetadata\UserMetadataTest.java,io.supertokens.test.userMetadata.UserMetadataTest,class,14,14,0,14,25,1,0,36,15,1.0,0.0,0.0,6,1,6,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,7,195,6,2,6,6,3,45,13,43,1,45,6,0,0,4,95,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\UpdateUsersEmailAndPasswordTest.java,io.supertokens.test.emailpassword.UpdateUsersEmailAndPasswordTest,class,10,10,0,10,14,1,0,13,21,1.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,8,82,5,0,5,2,0,24,3,14,0,19,2,0,0,5,37,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\emailverification\UnverifyEmailAPI.java,io.supertokens.webserver.api.emailverification.UnverifyEmailAPI,class,12,13,1,12,5,3,0,9,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,5,33,1,0,0,2,0,6,2,9,0,8,2,0,0,0,61,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\GeneralQueries.java,io.supertokens.inmemorydb.queries.GeneralQueries,class,37,42,5,37,191,1,0,194,1326,0.0,0.0,0.0,52,52,37,6,0,9,46,0,0,0,0,0,0,0,0,0,0,0,363,1052,76,40,38,3,2,325,143,166,104,191,6,0,3,55,206,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GetUsersByEmailAPITest2_8.java,io.supertokens.test.emailpassword.api.GetUsersByEmailAPITest2_8,class,13,14,1,13,12,1,0,22,21,1.0,0.0,0.0,7,1,6,1,0,0,6,0,0,0,1,0,1,0,0,0,0,0,16,111,4,0,4,1,0,76,15,23,0,28,2,0,0,5,64,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\usermetadata\UserMetadata.java,io.supertokens.usermetadata.UserMetadata,class,11,14,3,11,12,1,0,11,15,0.0,0.0,0.0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,54,6,0,2,3,0,0,0,8,0,9,3,0,0,1,36,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\CreatePrimaryUserTest.java,io.supertokens.test.accountlinking.CreatePrimaryUserTest,class,22,22,0,22,76,1,0,27,105,1.0,0.0,0.0,15,1,15,0,0,0,15,0,0,0,1,0,1,0,0,0,0,0,16,339,13,0,55,5,104,78,67,68,1,67,1,0,0,0,104,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\authRecipe\GetUsersAPIWithUserIdMappingTest.java,io.supertokens.test.authRecipe.GetUsersAPIWithUserIdMappingTest,class,14,14,0,14,11,1,0,23,6,1.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,8,77,2,5,2,0,0,37,17,32,5,32,1,0,0,0,61,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java,io.supertokens.config.CoreConfig,class,20,36,16,20,159,1,0,53,797,0.9578755,0.03902439,0.60487807,42,2,38,1,0,3,41,0,0,0,39,1,1,38,0,0,2,0,15,454,44,7,34,5,15,100,52,89,24,61,4,0,1,0,278,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\multitenancy\Multitenancy.java,io.supertokens.multitenancy.Multitenancy,class,43,64,21,43,141,2,0,66,105,0.0,0.0,0.0,15,15,13,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,51,432,21,26,15,8,7,40,9,55,7,44,10,0,0,4,185,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\downloader\src\main\java\io\supertokens\downloader\DownloaderRunnable.java,io.supertokens.downloader.DownloaderRunnable,class,2,4,2,2,7,1,0,9,1,0.53333336,0.0,0.0,3,0,1,1,0,1,2,0,0,0,5,0,0,2,0,3,2,0,2,36,0,0,1,2,1,3,2,16,2,13,1,0,0,0,38,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\api\JWKSAPITest2_21.java,io.supertokens.test.jwt.api.JWKSAPITest2_21,class,13,13,0,13,11,1,0,27,15,1.0,0.0,0.0,6,1,6,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,25,108,0,3,0,0,0,67,26,45,3,43,2,0,0,0,73,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\totp\Totp.java,io.supertokens.totp.Totp,class,22,29,7,22,64,1,0,52,120,0.0,0.0,0.0,16,16,13,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,25,276,19,5,9,15,5,3,19,47,16,48,6,0,0,8,121,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\StorageTest.java,io.supertokens.test.StorageTest,class,22,22,0,22,78,1,0,53,66,0.9583334,0.0,0.0,12,1,12,0,0,0,12,0,0,0,2,0,2,0,0,0,0,0,23,653,15,9,22,32,6,137,32,112,1,123,7,0,1,21,139,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\exceptions\QuitProgramException.java,io.supertokens.exceptions.QuitProgramException,class,0,11,11,0,2,4,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,13,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\WebserverTest.java,io.supertokens.test.WebserverTest$Anonymous11,anonymous,2,2,0,2,3,1,0,2,1,1.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,1,14,1,0,0,1,0,2,3,1,0,1,1,0,0,0,20,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\WebserverTest.java,io.supertokens.test.WebserverTest$Anonymous10,anonymous,2,2,0,2,3,1,0,2,1,1.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,1,14,1,0,0,1,0,2,3,1,0,1,1,0,0,0,20,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,innerclass,2,2,0,2,4,1,0,1,0,0.2857143,1.0,1.0,2,0,2,0,0,0,2,0,0,0,7,0,7,0,0,0,4,0,0,20,1,0,2,0,2,0,0,4,0,7,0,0,0,0,20,10,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\emailverification\EmailVerificationTest.java,io.supertokens.emailverification.EmailVerificationTest,class,8,9,1,8,6,2,0,5,0,0.5,0.6666667,1.0,4,1,3,1,0,0,3,0,0,0,3,1,0,3,0,0,1,0,1,25,4,0,1,1,0,1,0,4,0,3,1,0,0,0,32,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\thirdparty\ThirdParty.java,io.supertokens.thirdparty.ThirdParty,class,26,32,6,26,111,1,0,46,105,0.0,0.0,0.0,15,15,12,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,319,20,14,20,13,1,38,3,38,2,36,10,0,1,3,129,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\CronjobTest.java,io.supertokens.test.CronjobTest$TargetTenantCronjob,innerclass,4,4,0,4,6,2,0,3,8,0.70000005,0.0,0.0,5,1,3,1,1,0,4,0,0,0,2,1,0,2,0,0,1,0,0,24,4,0,0,1,0,2,2,3,0,2,1,0,0,0,37,8,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\WebserverTest.java,io.supertokens.test.WebserverTest$Anonymous14,anonymous,2,2,0,2,5,1,0,1,10,1.0,0.0,0.0,5,0,1,0,4,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,1,0,0,0,0,5,5,1,0,1,0,0,0,0,25,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\WebserverTest.java,io.supertokens.test.WebserverTest$Anonymous13,anonymous,2,2,0,2,5,1,0,1,10,1.0,0.0,0.0,5,0,1,0,4,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,1,0,0,0,0,5,5,1,0,1,0,0,0,0,25,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\WebserverTest.java,io.supertokens.test.WebserverTest$Anonymous12,anonymous,2,2,0,2,2,1,0,1,1,1.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,1,0,0,0,0,2,2,1,0,1,0,0,0,0,20,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\ee\src\main\java\io\supertokens\ee\EEFeatureFlag.java,io.supertokens.ee.EEFeatureFlag$Anonymous1,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\featureflag\EEFeatureFlagInterface.java,io.supertokens.featureflag.EEFeatureFlagInterface,interface,5,9,4,5,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessConsumeCodeAPITest5_0.java,io.supertokens.test.passwordless.api.PasswordlessConsumeCodeAPITest5_0,class,13,14,1,13,33,1,0,29,36,1.0,0.0,0.0,9,1,8,1,0,0,8,0,0,0,1,0,1,0,0,0,0,0,35,312,6,0,14,10,6,137,54,78,5,68,2,0,0,0,83,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\dashboard\RevokeSessionAPI.java,io.supertokens.webserver.api.dashboard.RevokeSessionAPI,class,9,10,1,9,4,3,0,8,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,3,22,1,0,0,1,0,5,2,4,0,3,1,0,0,0,43,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\exceptions\UnauthorisedException.java,io.supertokens.exceptions.UnauthorisedException,class,1,4,3,1,3,3,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,11,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,class,22,22,0,22,98,1,0,66,34,0.8241758,0.1923077,0.1923077,13,1,13,0,0,0,13,0,0,0,7,1,1,6,0,0,6,0,41,540,13,10,52,3,4,262,127,123,20,120,3,0,0,0,224,1,0,,,,,,,,,,False
